corpus,music,position,r-word
CHORO,40,22,nrb
CHORO,40,23,ur
CHORO,40,24,nnb
CHORO,40,25,gnb
CHORO,40,26,nrb
CHORO,40,27,uvb
CHORO,40,28,glllb
CHORO,40,29,njbb
CHORO,40,30,vuvb
CHORO,40,31,vuvb
CHORO,40,32,ullllb
CHORO,40,33,uvvb
CHORO,40,34,ulb
CHORO,40,35,nlb
CHORO,40,36,njjj
CHORO,40,37,nsbbb
CHORO,41,1,ujln
CHORO,41,2,ujln
CHORO,41,3,ujln
CHORO,41,4,ul
CHORO,41,5,ul
CHORO,41,6,ujln
CHORO,41,7,ujr
CHORO,41,8,uv
CHORO,41,9,vv
CHORO,41,10,vh
CHORO,41,11,pvvb
CHORO,41,12,uvvuvvvvb
CHORO,41,13,uvb
CHORO,41,14,pvb
CHORO,41,15,pvvvb
CHORO,41,16,uvvrg
CHORO,41,17,urg
CHORO,41,18,uv
CHORO,41,19,v
CHORO,41,20,uvvb
CHORO,41,21,gvvvb
CHORO,41,22,gvvvb
CHORO,41,23,gvvvb
CHORO,41,24,gvvvb
CHORO,41,25,gvvvb
CHORO,41,26,gvvvb
CHORO,41,27,gvvvb
CHORO,41,28,uvvvb
CHORO,42,1,rar
CHORO,42,2,nrb
CHORO,42,3,nrb
CHORO,42,4,nrrrb
CHORO,42,5,nrb
CHORO,42,6,gnr
CHORO,42,7,bnrb
CHORO,42,8,nrb
CHORO,42,9,nvb
CHORO,42,10,urjb
CHORO,42,11,rub
CHORO,42,12,uvb
CHORO,42,13,uvvb
CHORO,42,14,rub
CHORO,42,15,gvvvjb
CHORO,42,16,uvb
CHORO,42,17,gvb
CHORO,42,18,gvbb
CHORO,42,19,vvb
CHORO,42,20,uvb
CHORO,42,21,uvb
CHORO,42,22,rnrb
CHORO,42,23,rnrb
CHORO,42,24,rnh
CHORO,42,25,gnrrrj
CHORO,42,26,bnb
CHORO,42,27,grrvb
CHORO,42,28,nr
CHORO,42,29,nr
CHORO,42,30,nrrb
CHORO,43,1,nrrrb
CHORO,43,2,nrrr
CHORO,43,3,nr
CHORO,43,4,nrb
CHORO,43,5,ebrbb
CHORO,43,6,ernb
CHORO,43,7,nre
CHORO,43,8,ernb
CHORO,43,9,nrnb
CHORO,43,10,nrn
CHORO,43,11,er
CHORO,43,12,er
CHORO,43,13,er
CHORO,43,14,er
CHORO,43,15,er
CHORO,43,16,ere
CHORO,43,17,ern
CHORO,43,18,ejr
CHORO,44,1,uttl
CHORO,44,2,uvvv
CHORO,44,3,utvl
CHORO,44,4,uvvb
CHORO,44,5,gvvrc
CHORO,44,6,gvvrc
CHORO,44,7,pv
CHORO,44,8,nv
CHORO,44,9,nv
CHORO,44,10,eeb
CHORO,44,11,pvvr
CHORO,44,12,gvvr
CHORO,44,13,uvvr
CHORO,44,14,uvvvrb
CHORO,44,15,bjb
CHORO,44,16,uvvvb
CHORO,44,17,ub
CHORO,44,18,ub
CHORO,44,19,ub
CHORO,44,20,uvvb
CHORO,44,21,pvvr
CHORO,44,22,nb
CHORO,44,23,uttb
CHORO,44,24,uvv
CHORO,44,25,ulv
CHORO,44,26,uvvvv
CHORO,44,27,nnrv
CHORO,44,28,nv
CHORO,44,29,nutvb
CHORO,44,30,pvvvb
CHORO,45,1,nrrb
CHORO,45,2,nrrb
CHORO,45,3,nrrr
CHORO,45,4,nrrb
CHORO,45,5,nrrb
CHORO,45,6,nrrr
CHORO,45,7,urrb
CHORO,45,8,nrrrj
CHORO,45,9,nrrl
CHORO,45,10,nrrl
CHORO,45,11,nrrrb
CHORO,45,12,nrrr
CHORO,45,13,nrrl
CHORO,45,14,nrrl
CHORO,45,15,nrrl
CHORO,45,16,nrrj
CHORO,45,17,nrrb
CHORO,45,18,nrvjl
CHORO,45,19,nrrl
CHORO,45,20,nrrvb
CHORO,45,21,nrrb
CHORO,45,22,nrllvb
CHORO,45,23,nrrb
CHORO,45,24,nrrrj
CHORO,46,1,gvqqb
CHORO,46,2,gvqqb
CHORO,46,3,uvvh
CHORO,46,4,pvvvb
CHORO,46,5,gvqqb
CHORO,46,6,uvvvvb
CHORO,46,7,vv
CHORO,46,8,vvb
CHORO,46,9,uvb
CHORO,46,10,gvvvh
CHORO,46,11,gvvvh
CHORO,46,12,gvvvh
CHORO,46,13,pvvvvb
CHORO,46,14,vvbb
CHORO,46,15,uvbb
CHORO,46,16,uv
CHORO,46,17,vvb
CHORO,46,18,uvb
CHORO,46,19,qtj
CHORO,46,20,vvvj
CHORO,46,21,vvvj
CHORO,46,22,vvb
CHORO,46,23,pq
CHORO,46,24,vvvh
CHORO,46,25,pvh
CHORO,46,26,pvh
CHORO,46,27,pvh
CHORO,46,28,pvvb
CHORO,46,29,ujvb
CHORO,46,30,uvvtb
CHORO,47,1,gvrvb
CHORO,47,2,gvrvb
CHORO,47,3,uvb
CHORO,47,4,uvb
CHORO,47,5,uvb
CHORO,47,6,gvl
CHORO,47,7,uvvvv
CHORO,47,8,vvvq
CHORO,47,9,uv
CHORO,47,10,vvvvb
CHORO,47,11,gvb
CHORO,47,12,uvvvb
CHORO,47,13,pvvvjb
CHORO,47,14,eb
CHORO,47,15,uvvvb
CHORO,47,16,uvvvb
CHORO,47,17,vvvvv
CHORO,47,18,eeeeb
CHORO,47,19,gvl
CHORO,47,20,gvb
CHORO,47,21,gvvvvb
CHORO,47,22,uvb
CHORO,47,23,uvvvb
CHORO,47,24,ejlb
CHORO,47,25,ejb
CHORO,47,26,pv
CHORO,47,27,uv
CHORO,47,28,uvvvb
CHORO,48,1,uvv
CHORO,48,2,uv
CHORO,48,3,nvvb
CHORO,48,4,vv
CHORO,48,5,uvvvb
CHORO,48,6,vv
CHORO,48,7,uvvvl
CHORO,48,8,uvvb
CHORO,48,9,uvuvb
CHORO,48,10,vvbb
CHORO,48,11,vvbb
CHORO,48,12,vvbb
CHORO,48,13,vvbb
CHORO,48,14,vvbb
CHORO,48,15,vvbb
CHORO,48,16,vvb
CHORO,48,17,uvvvbb
CHORO,48,18,vv
CHORO,48,19,uvvvvb
CHORO,48,20,vv
CHORO,48,21,urvb
CHORO,48,22,uvvvv
CHORO,48,23,uvvvb
CHORO,48,24,vvvb
CHORO,48,25,uvvb
CHORO,49,1,nrrl
CHORO,49,2,nl
CHORO,49,3,nl
CHORO,49,4,nrrb
CHORO,49,5,nrrrl
CHORO,49,6,nrrl
CHORO,49,7,nrrluvb
CHORO,49,8,uvb
CHORO,49,9,uvvb
CHORO,49,10,rnrb
CHORO,49,11,vnrb
CHORO,49,12,vnrn
CHORO,49,13,urrvb
CHORO,49,14,nrvb
CHORO,49,15,nrvb
CHORO,49,16,nr
CHORO,49,17,nr
CHORO,49,18,nrb
CHORO,49,19,nl
CHORO,49,20,nl
CHORO,49,21,nl
CHORO,49,22,nl
CHORO,49,23,urjl
CHORO,49,24,urjl
CHORO,49,25,nrrl
CHORO,49,26,nrrl
CHORO,49,27,nb
CHORO,49,28,nrrrrb
CHORO,50,1,bnrjb
CHORO,50,2,nrjb
CHORO,50,3,nrb
CHORO,50,4,rrrj
CHORO,50,5,bnrjb
CHORO,50,6,nrjb
CHORO,50,7,nrrrrrb
CHORO,50,8,uvv
CHORO,50,9,uq
CHORO,50,10,uv
CHORO,50,11,uq
CHORO,50,12,uv
CHORO,50,13,nvr
CHORO,50,14,utv
CHORO,50,15,uv
CHORO,50,16,uv
CHORO,50,17,uv
CHORO,50,18,uvr
CHORO,50,19,uvvb
CHORO,50,20,bnb
CHORO,50,21,nb
CHORO,50,22,nrb
CHORO,50,23,nrrb
CHORO,50,24,nrrb
CHORO,50,25,bnb
CHORO,50,26,nb
CHORO,50,27,nrb
CHORO,50,28,nrb
CHORO,50,29,nr
CHORO,50,30,vrrb
DJAVAN,01,1,nn
DJAVAN,01,2,nnn
DJAVAN,01,3,nnn
DJAVAN,01,4,ngb
DJAVAN,01,5,gt
DJAVAN,01,6,nnn
DJAVAN,01,7,nnn
DJAVAN,01,8,nnn
DJAVAN,01,9,nngb
DJAVAN,01,10,nrb
DJAVAN,01,11,cnnl
DJAVAN,01,12,pg
DJAVAN,01,13,gossjc
DJAVAN,01,14,nnng
DJAVAN,01,15,pnn
DJAVAN,01,16,nnt
DJAVAN,01,17,tnt
DJAVAN,02,1,uvvh
DJAVAN,02,2,uvh
DJAVAN,02,3,pvh
DJAVAN,02,4,pvh
DJAVAN,02,5,pvvvb
DJAVAN,02,6,ub
DJAVAN,02,7,pvh
DJAVAN,02,8,pvh
DJAVAN,02,9,pvv
DJAVAN,02,10,uvh
DJAVAN,02,11,pvh
DJAVAN,02,12,pvvh
DJAVAN,02,13,uj
DJAVAN,02,14,ur
DJAVAN,02,15,nnnc
DJAVAN,02,16,gqb
DJAVAN,02,17,gqb
DJAVAN,02,18,gqb
DJAVAN,02,19,gqb
DJAVAN,02,20,gqb
DJAVAN,03,1,eeb
DJAVAN,03,2,bbbb
DJAVAN,03,3,eeb
DJAVAN,03,4,bbbb
DJAVAN,03,5,kdkdkdb
DJAVAN,03,6,eebjbjb
DJAVAN,03,7,jjeb
DJAVAN,03,8,jb
DJAVAN,03,9,le
DJAVAN,03,10,eeb
DJAVAN,03,11,jje
DJAVAN,03,12,jjeb
DJAVAN,03,13,jb
DJAVAN,03,14,ejjjb
DJAVAN,03,15,eejee
DJAVAN,03,16,jjjjb
DJAVAN,03,17,eeb
DJAVAN,03,18,j
DJAVAN,04,1,uj
DJAVAN,04,2,utmb
DJAVAN,04,3,uvh
DJAVAN,04,4,utg
DJAVAN,04,5,uj
DJAVAN,04,6,utmb
DJAVAN,04,7,uvh
DJAVAN,04,8,utg
DJAVAN,04,9,tnmvsb
DJAVAN,04,10,vt
DJAVAN,04,11,ue
DJAVAN,04,12,ntmrc
DJAVAN,04,13,ertsb
DJAVAN,04,14,pmrt
DJAVAN,04,15,mrtm
DJAVAN,04,16,rtmrjb
DJAVAN,05,1,grh
DJAVAN,05,2,grru
DJAVAN,05,3,grrmb
DJAVAN,05,4,grh
DJAVAN,05,5,grrc
DJAVAN,05,6,grh
DJAVAN,05,7,grru
DJAVAN,05,8,grrmb
DJAVAN,05,9,grh
DJAVAN,05,10,grnjb
DJAVAN,05,11,nrnmb
DJAVAN,05,12,nn
DJAVAN,05,13,nrnmc
DJAVAN,05,14,nn
DJAVAN,05,15,nrnmb
DJAVAN,05,16,nn
DJAVAN,05,17,nrnmb
DJAVAN,05,18,nng
DJAVAN,05,19,nrnu
DJAVAN,05,20,nnab
DJAVAN,05,21,nnab
DJAVAN,05,22,nng
DJAVAN,05,23,grrcb
DJAVAN,06,1,nn
DJAVAN,06,2,mnp
DJAVAN,06,3,grmc
DJAVAN,06,4,puc
DJAVAN,06,5,nc
DJAVAN,06,6,pg
DJAVAN,06,7,nnn
DJAVAN,06,8,cjrj
DJAVAN,06,9,nl
DJAVAN,06,10,pnc
DJAVAN,06,11,gmlg
DJAVAN,06,12,tnc
DJAVAN,06,13,gtb
DJAVAN,06,14,grnc
DJAVAN,06,15,lg
DJAVAN,06,16,pl
DJAVAN,06,17,pll
DJAVAN,06,18,gn
DJAVAN,06,19,nc
DJAVAN,06,20,gn
DJAVAN,06,21,nc
DJAVAN,06,22,gn
DJAVAN,06,23,nc
DJAVAN,06,24,gnc
DJAVAN,06,25,gn
DJAVAN,07,1,jjb
DJAVAN,07,2,eee
DJAVAN,07,3,jb
DJAVAN,07,4,jjb
DJAVAN,07,5,eee
DJAVAN,07,6,sb
DJAVAN,07,7,jjb
DJAVAN,07,8,jb
DJAVAN,07,9,eajjs
DJAVAN,07,10,esaeeaaaae
DJAVAN,07,11,osto
DJAVAN,07,12,epbc
DJAVAN,07,13,bsac
DJAVAN,07,14,euabb
DJAVAN,07,15,phpjj
DJAVAN,07,16,enbab
DJAVAN,07,17,eq
DJAVAN,07,18,issss
DJAVAN,07,19,oseb
DJAVAN,08,1,bbbeje
DJAVAN,08,2,ejjb
DJAVAN,08,3,bbbeje
DJAVAN,08,4,ejajjbb
DJAVAN,08,5,ejajaj
DJAVAN,08,6,ejjb
DJAVAN,08,7,jeajaj
DJAVAN,08,8,ejbbbbb
DJAVAN,08,9,bbjje
DJAVAN,08,10,ejjb
DJAVAN,08,11,jejaj
DJAVAN,08,12,jjbjjb
DJAVAN,08,13,gjjbjj
DJAVAN,08,14,jjb
DJAVAN,08,15,jajaj
DJAVAN,08,16,jjbjj
DJAVAN,08,17,jjb
DJAVAN,08,18,jaj
DJAVAN,09,1,ng
DJAVAN,09,2,pvvh
DJAVAN,09,3,prh
DJAVAN,09,4,gvm
DJAVAN,09,5,ehhc
DJAVAN,09,6,ng
DJAVAN,09,7,pvj
DJAVAN,09,8,t
DJAVAN,09,9,pqj
DJAVAN,09,10,rnnnb
DJAVAN,09,11,gm
DJAVAN,09,12,uv
DJAVAN,09,13,cch
DJAVAN,09,14,gvb
DJAVAN,09,15,ntnle
DJAVAN,09,16,gm
DJAVAN,09,17,uqjr
DJAVAN,09,18,uvb
DJAVAN,09,19,gvb
DJAVAN,09,20,pvng
DJAVAN,09,21,gmc
DJAVAN,09,22,gnnnnc
DJAVAN,10,1,tt
DJAVAN,10,2,tt
DJAVAN,10,3,ghbjab
DJAVAN,10,4,tt
DJAVAN,10,5,tt
DJAVAN,10,6,obob
DJAVAN,10,7,bbbb
DJAVAN,10,8,bbbb
DJAVAN,10,9,bbbb
DJAVAN,10,10,btac
DJAVAN,10,11,bbbb
DJAVAN,10,12,bbbb
DJAVAN,10,13,bbbb
DJAVAN,10,14,btab
DJAVAN,10,15,tjh
DJAVAN,10,16,teme
DJAVAN,10,17,qbg
DJAVAN,10,18,qt
DJAVAN,10,19,tjh
DJAVAN,10,20,teme
DJAVAN,10,21,tjbb
DJAVAN,10,22,qtab
DJAVAN,10,23,qt
DJAVAN,11,1,eaoiob
DJAVAN,11,2,ebsbw
DJAVAN,11,3,eaojbb
DJAVAN,11,4,ossab
DJAVAN,11,5,meub
DJAVAN,11,6,me
DJAVAN,11,7,ejj
DJAVAN,11,8,jebe
DJAVAN,11,9,ejjbje
DJAVAN,11,10,baaae
DJAVAN,11,11,jjb
DJAVAN,11,12,jjb
DJAVAN,11,13,jjjbb
DJAVAN,11,14,jjb
DJAVAN,11,15,jjb
DJAVAN,11,16,jjjbb
DJAVAN,12,1,jae
DJAVAN,12,2,ejeeae
DJAVAN,12,3,ofio
DJAVAN,12,4,osd
DJAVAN,12,5,os
DJAVAN,12,6,eeae
DJAVAN,12,7,oboee
DJAVAN,12,8,ofif
DJAVAN,12,9,soe
DJAVAN,12,10,os
DJAVAN,12,11,oseae
DJAVAN,12,12,s
DJAVAN,12,13,djosb
DJAVAN,12,14,fss
DJAVAN,12,15,oko
DJAVAN,12,16,efjjaod
DJAVAN,12,17,osb
DJAVAN,12,18,oss
DJAVAN,12,19,eoeaje
DJAVAN,13,1,pqj
DJAVAN,13,2,pjj
DJAVAN,13,3,eqqtml
DJAVAN,13,4,pqj
DJAVAN,13,5,pjj
DJAVAN,13,6,eqqtml
DJAVAN,13,7,umjlab
DJAVAN,13,8,umjstmc
DJAVAN,13,9,nrtmrc
DJAVAN,13,10,pjj
DJAVAN,13,11,pjjl
DJAVAN,13,12,gqjh
DJAVAN,13,13,qhv
DJAVAN,14,1,psb
DJAVAN,14,2,gsb
DJAVAN,14,3,guh
DJAVAN,14,4,efsb
DJAVAN,14,5,gnq
DJAVAN,14,6,guv
DJAVAN,14,7,guh
DJAVAN,14,8,eetc
DJAVAN,14,9,gsshc
DJAVAN,14,10,gaph
DJAVAN,14,11,gapvq
DJAVAN,14,12,ph
DJAVAN,14,13,uvb
DJAVAN,14,14,ptv
DJAVAN,15,1,r
DJAVAN,15,2,eb
DJAVAN,15,3,cch
DJAVAN,15,4,nc
DJAVAN,15,5,le
DJAVAN,15,6,nr
DJAVAN,15,7,n
DJAVAN,15,8,eb
DJAVAN,15,9,cnc
DJAVAN,15,10,nc
DJAVAN,15,11,gec
DJAVAN,15,12,ur
DJAVAN,15,13,n
DJAVAN,15,14,eb
DJAVAN,15,15,cnj
DJAVAN,15,16,ec
DJAVAN,15,17,leh
DJAVAN,16,1,t
DJAVAN,16,2,l
DJAVAN,16,3,bjbgs
DJAVAN,16,4,j
DJAVAN,16,5,be
DJAVAN,16,6,bjbjje
DJAVAN,16,7,jb
DJAVAN,16,8,be
DJAVAN,16,9,leclen
DJAVAN,16,10,pq
DJAVAN,16,11,t
DJAVAN,16,12,jeb
DJAVAN,16,13,et
DJAVAN,16,14,grnnj
DJAVAN,16,15,ejjbbb
DJAVAN,16,16,jjjee
DJAVAN,16,17,jjjeaob
DJAVAN,16,18,t
DJAVAN,16,19,l
DJAVAN,16,20,bjbob
DJAVAN,16,21,t
DJAVAN,16,22,beeeb
DJAVAN,17,1,rnjb
DJAVAN,17,2,rnjh
DJAVAN,17,3,rnjb
DJAVAN,17,4,v
DJAVAN,17,5,gbach
DJAVAN,17,6,rpn
DJAVAN,17,7,gjjj
DJAVAN,17,8,rn
DJAVAN,17,9,ejbc
DJAVAN,17,10,rpn
DJAVAN,17,11,gjjj
DJAVAN,17,12,rn
DJAVAN,17,13,ejbc
DJAVAN,18,1,sbnag
DJAVAN,18,2,sjega
DJAVAN,18,3,prjb
DJAVAN,18,4,nr
DJAVAN,18,5,nr
DJAVAN,18,6,gc
DJAVAN,18,7,ghun
DJAVAN,18,8,ur
DJAVAN,18,9,jbn
DJAVAN,18,10,nnjj
DJAVAN,18,11,ph
DJAVAN,18,12,gsrg
DJAVAN,18,13,epv
DJAVAN,18,14,eue
DJAVAN,18,15,nnnng
DJAVAN,18,16,urng
DJAVAN,18,17,nnnng
DJAVAN,18,18,urng
DJAVAN,19,1,nmc
DJAVAN,19,2,gmc
DJAVAN,19,3,pnc
DJAVAN,19,4,gnbbe
DJAVAN,19,5,pj
DJAVAN,19,6,pql
DJAVAN,19,7,jrh
DJAVAN,19,8,pj
DJAVAN,19,9,pqj
DJAVAN,19,10,jjjjal
DJAVAN,19,11,jgnnbc
DJAVAN,19,12,clecb
DJAVAN,19,13,gechj
DJAVAN,19,14,nnn
DJAVAN,19,15,nlmc
DJAVAN,19,16,gnnnng
DJAVAN,20,1,eq
DJAVAN,20,2,gbh
DJAVAN,20,3,eq
DJAVAN,20,4,hu
DJAVAN,20,5,jb
DJAVAN,20,6,eeob
DJAVAN,20,7,ebeeaj
DJAVAN,20,8,esbm
DJAVAN,20,9,bsjbb
DJAVAN,20,10,j
DJAVAN,20,11,ejbaob
DJAVAN,20,12,oj
DJAVAN,20,13,gqnb
DJAVAN,21,1,eb
DJAVAN,21,2,ejjbe
DJAVAN,21,3,ejejb
DJAVAN,21,4,jjaeejb
DJAVAN,21,5,jj
DJAVAN,21,6,jj
DJAVAN,21,7,ecbjeb
DJAVAN,21,8,jjj
DJAVAN,21,9,fdebb
DJAVAN,21,10,jkdkd
DJAVAN,21,11,ebb
DJAVAN,21,12,ebbbb
DJAVAN,21,13,ebbbb
DJAVAN,21,14,obab
DJAVAN,22,1,lnl
DJAVAN,22,2,ntm
DJAVAN,22,3,gbrb
DJAVAN,22,4,nn
DJAVAN,22,5,egnl
DJAVAN,22,6,ntm
DJAVAN,22,7,gbrlgn
DJAVAN,22,8,uvvv
DJAVAN,22,9,pvvv
DJAVAN,22,10,uq
DJAVAN,22,11,uv
DJAVAN,22,12,uvtq
DJAVAN,22,13,ngnje
DJAVAN,22,14,prj
DJAVAN,22,15,eemjl
DJAVAN,22,16,erbn
DJAVAN,22,17,ececn
DJAVAN,22,18,jtc
DJAVAN,22,19,ccng
DJAVAN,22,20,jtc
DJAVAN,23,1,bjjeb
DJAVAN,23,2,eajjjb
DJAVAN,23,3,jbejbae
DJAVAN,23,4,jbejb
DJAVAN,23,5,eejebbe
DJAVAN,23,6,jjjbae
DJAVAN,23,7,jbjjae
DJAVAN,23,8,jjjbae
DJAVAN,24,1,t
DJAVAN,24,2,clec
DJAVAN,24,3,qt
DJAVAN,24,4,ghgj
DJAVAN,24,5,t
DJAVAN,24,6,clec
DJAVAN,24,7,qt
DJAVAN,24,8,tcbb
DJAVAN,24,9,l
DJAVAN,24,10,tee
DJAVAN,24,11,l
DJAVAN,24,12,pujqj
DJAVAN,24,13,l
DJAVAN,24,14,tee
DJAVAN,24,15,pujqj
DJAVAN,25,1,gr
DJAVAN,25,2,uc
DJAVAN,25,3,gr
DJAVAN,25,4,u
DJAVAN,25,5,nrn
DJAVAN,25,6,ggg
DJAVAN,25,7,ggc
DJAVAN,25,8,u
DJAVAN,25,9,gj
DJAVAN,25,10,pnb
DJAVAN,25,11,nn
DJAVAN,25,12,ggg
DJAVAN,25,13,gaj
DJAVAN,25,14,nn
DJAVAN,25,15,nhg
DJAVAN,25,16,ggp
DJAVAN,25,17,nn
DJAVAN,25,18,nj
DJAVAN,25,19,nng
DJAVAN,25,20,eggc
DJAVAN,25,21,nn
DJAVAN,25,22,nn
DJAVAN,25,23,nhg
DJAVAN,25,24,cngn
DJAVAN,25,25,nnjb
DJAVAN,26,1,erhc
DJAVAN,26,2,ghc
DJAVAN,26,3,ghg
DJAVAN,26,4,erhc
DJAVAN,26,5,ghc
DJAVAN,26,6,ghg
DJAVAN,26,7,erh
DJAVAN,26,8,nj
DJAVAN,26,9,nh
DJAVAN,26,10,erh
DJAVAN,26,11,nj
DJAVAN,26,12,nh
DJAVAN,27,1,bjb
DJAVAN,27,2,ejajb
DJAVAN,27,3,ejjjb
DJAVAN,27,4,fdb
DJAVAN,27,5,bjb
DJAVAN,27,6,ejajb
DJAVAN,27,7,ejjjb
DJAVAN,27,8,fdb
DJAVAN,27,9,kdb
DJAVAN,27,10,eeeab
DJAVAN,27,11,eebebe
DJAVAN,27,12,gbaaj
DJAVAN,27,13,ggbaj
DJAVAN,27,14,gllbbb
DJAVAN,28,1,eb
DJAVAN,28,2,gvgh
DJAVAN,28,3,jjl
DJAVAN,28,4,eb
DJAVAN,28,5,gv
DJAVAN,28,6,hjjl
DJAVAN,28,7,grnnnce
DJAVAN,28,8,grc
DJAVAN,28,9,ncmg
DJAVAN,28,10,grnnncc
DJAVAN,28,11,ngc
DJAVAN,28,12,ugc
DJAVAN,28,13,ngcgg
DJAVAN,28,14,ncc
DJAVAN,28,15,pg
DJAVAN,28,16,gn
DJAVAN,28,17,nnn
DJAVAN,28,18,nn
DJAVAN,28,19,eqb
DJAVAN,29,1,ub
DJAVAN,29,2,pv
DJAVAN,29,3,cpb
DJAVAN,29,4,pvb
DJAVAN,29,5,pu
DJAVAN,29,6,mhc
DJAVAN,29,7,qrsrbg
DJAVAN,29,8,ejr
DJAVAN,29,9,njjae
DJAVAN,29,10,ejv
DJAVAN,29,11,njhae
DJAVAN,30,1,nag
DJAVAN,30,2,nlnaagg
DJAVAN,30,3,nlnaagg
DJAVAN,30,4,nbn
DJAVAN,30,5,ej
DJAVAN,30,6,gnrjcg
DJAVAN,30,7,guunag
DJAVAN,30,8,usjbg
DJAVAN,30,9,eqv
DJAVAN,30,10,osessi
DJAVAN,31,1,ebeecj
DJAVAN,31,2,ekdkd
DJAVAN,31,3,ob
DJAVAN,31,4,ekobej
DJAVAN,31,5,ebeecj
DJAVAN,31,6,ekdkd
DJAVAN,31,7,ob
DJAVAN,31,8,fdkd
DJAVAN,31,9,ejob
DJAVAN,31,10,ebej
DJAVAN,31,11,etn
DJAVAN,31,12,ossj
DJAVAN,31,13,ejob
DJAVAN,31,14,ebej
DJAVAN,31,15,etn
DJAVAN,31,16,ossj
DJAVAN,32,1,psmg
DJAVAN,32,2,gsol
DJAVAN,32,3,gsse
DJAVAN,32,4,fsol
DJAVAN,32,5,fsotb
DJAVAN,32,6,psol
DJAVAN,32,7,gssg
DJAVAN,32,8,gss
DJAVAN,33,1,eaaann
DJAVAN,33,2,qlc
DJAVAN,33,3,eaaann
DJAVAN,33,4,qlcc
DJAVAN,33,5,gch
DJAVAN,33,6,gnlc
DJAVAN,33,7,gcgeee
DJAVAN,33,8,nalc
DJAVAN,33,9,rlc
DJAVAN,33,10,nnnn
DJAVAN,33,11,mtmx
DJAVAN,33,12,nngb
DJAVAN,33,13,qlc
DJAVAN,34,1,uvvvn
DJAVAN,34,2,vnn
DJAVAN,34,3,nngc
DJAVAN,34,4,uvvn
DJAVAN,34,5,pnc
DJAVAN,34,6,jg
DJAVAN,34,7,nlc
DJAVAN,34,8,ugjb
DJAVAN,34,9,npp
DJAVAN,34,10,pppc
DJAVAN,34,11,gmt
DJAVAN,34,12,ugjb
DJAVAN,34,13,uuq
DJAVAN,34,14,pjtb
DJAVAN,34,15,glbp
DJAVAN,35,1,uvvb
DJAVAN,35,2,uq
DJAVAN,35,3,gvn
DJAVAN,35,4,uv
DJAVAN,35,5,uv
DJAVAN,35,6,vvq
DJAVAN,35,7,pgmq
DJAVAN,35,8,cbnnh
DJAVAN,35,9,vb
DJAVAN,35,10,pqqb
DJAVAN,35,11,nh
DJAVAN,35,12,vq
DJAVAN,35,13,ursb
DJAVAN,35,14,ursb
DJAVAN,35,15,hgbp
DJAVAN,35,16,prb
DJAVAN,35,17,nc
DJAVAN,36,1,ej
DJAVAN,36,2,ejbb
DJAVAN,36,3,ej
DJAVAN,36,4,ejbb
DJAVAN,36,5,eeb
DJAVAN,36,6,ejleaaae
DJAVAN,36,7,prj
DJAVAN,36,8,ejjjj
DJAVAN,36,9,ptj
DJAVAN,36,10,ptej
DJAVAN,36,11,ejejeb
DJAVAN,36,12,jjeb
DJAVAN,36,13,jbjb
DJAVAN,36,14,bjeb
DJAVAN,36,15,jbjb
DJAVAN,36,16,gjjb
DJAVAN,36,17,jjejb
DJAVAN,36,18,jj
DJAVAN,37,1,bdi
DJAVAN,37,2,bb
DJAVAN,37,3,sssib
DJAVAN,37,4,sfb
DJAVAN,37,5,iii
DJAVAN,37,6,fsb
DJAVAN,37,7,osai
DJAVAN,37,8,fkbbfks
DJAVAN,37,9,ftkb
DJAVAN,37,10,fks
DJAVAN,37,11,skbd
DJAVAN,38,1,lb
DJAVAN,38,2,lb
DJAVAN,38,3,gnnne
DJAVAN,38,4,ss
DJAVAN,38,5,osb
DJAVAN,38,6,en
DJAVAN,38,7,eboi
DJAVAN,38,8,t
DJAVAN,38,9,gp
DJAVAN,38,10,veh
DJAVAN,38,11,gmjj
DJAVAN,38,12,t
DJAVAN,38,13,gp
DJAVAN,38,14,veh
DJAVAN,38,15,gmjj
DJAVAN,39,1,bb
DJAVAN,39,2,nngc
DJAVAN,39,3,nnnpaab
DJAVAN,39,4,nneb
DJAVAN,39,5,rl
DJAVAN,39,6,ntc
DJAVAN,39,7,nngcae
DJAVAN,39,8,nnnpaab
DJAVAN,39,9,nneb
DJAVAN,39,10,r
DJAVAN,39,11,phpc
DJAVAN,39,12,r
DJAVAN,39,13,nmob
DJAVAN,39,14,nu
DJAVAN,39,15,utc
DJAVAN,39,16,u
DJAVAN,39,17,ojvg
DJAVAN,39,18,mubne
DJAVAN,39,19,urnvmab
DJAVAN,39,20,gvm
DJAVAN,39,21,gvm
DJAVAN,40,1,prcelj
DJAVAN,40,2,jhnj
DJAVAN,40,3,jhntj
DJAVAN,40,4,prcelj
DJAVAN,40,5,gncj
DJAVAN,40,6,jhnnj
DJAVAN,40,7,nnjbc
DJAVAN,40,8,geh
DJAVAN,40,9,nnmbc
DJAVAN,40,10,gej
DJAVAN,40,11,nnjbc
DJAVAN,40,12,gnc
DJAVAN,40,13,nnt
DJAVAN,40,14,nnnrc
DJAVAN,41,1,ub
DJAVAN,41,2,gq
DJAVAN,41,3,u
DJAVAN,41,4,uvvv
DJAVAN,41,5,ub
DJAVAN,41,6,gq
DJAVAN,41,7,u
DJAVAN,41,8,uvvv
DJAVAN,41,9,mrt
DJAVAN,41,10,mrtm
